HL7	Body site	0163	BE	Bilateral Ears
HL7	Body site	0163	BN	Bilateral Nares
HL7	Body site	0163	BU	Buttock
HL7	Body site	0163	CT	Chest Tube
HL7	Body site	0163	LA	Left Arm
HL7	Body site	0163	LAC	Left Anterior Chest
HL7	Body site	0163	LACF	Left Antecubital Fossa
HL7	Body site	0163	LD	Left Deltoid
HL7	Body site	0163	LE	Left Ear
HL7	Body site	0163	LEJ	Left External Jugular
HL7	Body site	0163	LF	Left Foot
HL7	Body site	0163	LG	Left Gluteus Medius
HL7	Body site	0163	LH	Left Hand
HL7	Body site	0163	LIJ	Left Internal Jugular
HL7	Body site	0163	LLAQ	Left Lower Abd Quadrant
HL7	Body site	0163	LLFA	Left Lower Forearm
HL7	Body site	0163	LMFA	Left Mid Forearm
HL7	Body site	0163	LN	Left Naris
HL7	Body site	0163	LPC	Left Posterior Chest
HL7	Body site	0163	LSC	Left Subclavian
HL7	Body site	0163	LT	Left Thigh
HL7	Body site	0163	LUA	Left Upper Arm
HL7	Body site	0163	LUAQ	Left Upper Abd Quadrant
HL7	Body site	0163	LUFA	Left Upper Forearm
HL7	Body site	0163	LVG	Left Ventragluteal
HL7	Body site	0163	LVL	Left Vastus Lateralis
HL7	Body site	0163	NB	Nebulized
HL7	Body site	0163	OD	Right Eye
HL7	Body site	0163	OS	Left Eye
HL7	Body site	0163	OU	Bilateral Eyes
HL7	Body site	0163	PA	Perianal
HL7	Body site	0163	PERIN	Perineal
HL7	Body site	0163	RA	Right Arm
HL7	Body site	0163	RAC	Right Anterior Chest
HL7	Body site	0163	RACF	Right Antecubital Fossa
HL7	Body site	0163	RD	Right Deltoid
HL7	Body site	0163	RE	Right Ear
HL7	Body site	0163	REJ	Right External Jugular
HL7	Body site	0163	RF	Right Foot
HL7	Body site	0163	RG	Right Gluteus Medius
HL7	Body site	0163	RH	Right Hand
HL7	Body site	0163	RIJ	Right Internal Jugular
HL7	Body site	0163	RLAQ	Rt Lower Abd Quadrant
HL7	Body site	0163	RLFA	Right Lower Forearm
HL7	Body site	0163	RMFA	Right Mid Forearm
HL7	Body site	0163	RN	Right Naris
HL7	Body site	0163	RPC	Right Posterior Chest
HL7	Body site	0163	RSC	Right Subclavian
HL7	Body site	0163	RT	Right Thigh
HL7	Body site	0163	RUA	Right Upper Arm
HL7	Body site	0163	RUAQ	Right Upper Abd Quadrant
HL7	Body site	0163	RUFA	Right Upper Forearm
HL7	Body site	0163	RVG	Right Ventragluteal
HL7	Body site	0163	RVL	Right Vastus Lateralis
