HL7	Language proficiency	0404	1	Excellent
HL7	Language proficiency	0404	2	Good
HL7	Language proficiency	0404	3	Fair
HL7	Language proficiency	0404	4	Poor
HL7	Language proficiency	0404	5	Some (level unknown)
HL7	Language proficiency	0404	6	None
