User	Revenue code	0456	...	
User	Revenue code	0456	260	IV Therapy
User	Revenue code	0456	280	Oncology
User	Revenue code	0456	301	Lab/Chemistry
User	Revenue code	0456	991	Cafeteria /Guest Tray
User	Revenue code	0456	993	Telephone/Telegraph
User	Revenue code	0456	994	TV/Radio
