User	Race	0005	1002-5	American Indian or Alaska Native
User	Race	0005	2028-9	Asian
User	Race	0005	2054-5	Black or African American
User	Race	0005	2076-8	Native Hawaiian or Other Pacific Islander
User	Race	0005	2106-3	White
User	Race	0005	2131-1	Other Race
