MSA	1	-1	-1	2	00018	ID	R		0	0008			Acknowledgment Code	Coded values for HL7 tables	
MSA	2	-1	-1	20	00010	ST	R		0				Message Control ID	String	
MSA	3	-1	-1	80	00020	ST	O		0				Text Message	String	
MSA	4	-1	-1	15	00021	NM	O		0				Expected Sequence Number	Numeric	
MSA	5	-1	-1	1	00022	ID	B		0	0102			Delayed Acknowledgment Type	Coded values for HL7 tables	
MSA	6	0	-1	250	00023	ZCE1	O		0	0357			Error Condition	User Define : Error code	
MSA	6	1	-1	0		ID			0	0357				Coded values for HL7 tables	identifier
MSA	6	2	-1	0		ST			0					String	text
MSA	6	3	-1	0		ST			0					String	name of coding system
MSA	6	4	-1	0		ID			0	0357				Coded values for HL7 tables	alternate identifier
MSA	6	5	-1	0		ST			0					String	alternate text
MSA	6	6	-1	0		ST			0					String	name of alternate coding system
