CWE	1	ST				identifier	N	^
CWE	2	ST				text	N	^
CWE	3	IS	0396			name of coding system	N	^
CWE	4	ST				alternate identifier	N	^
CWE	5	ST				alternate text	N	^
CWE	6	IS	0396			name of alternate coding system	N	^
CWE	7	ST				coding system version ID	N	^
CWE	8	ST				alternate coding system version ID	N	^
CWE	9	ST				original text	N	E
