CE	1	ST				identifier	N	^
CE	2	ST				text	N	^
CE	3	IS	0396			name of coding system	N	^
CE	4	ST				alternate identifier	N	^
CE	5	ST				alternate text	N	^
CE	6	IS	0396			name of alternate coding system	N	E
