MFE	1	-1	-1	3	00664	ID	R		0	0180			Record-Level Event Code	Coded values for HL7 tables	
MFE	2	-1	-1	20	00665	ST	C		0				MFN Control ID	String	
MFE	3	-1	-1	26	00662	TS	O		0				Effective Date/Time	Time stamp	
MFE	4	-1	-1	200	00667	VRY	R	Y	0				Primary Key Value - MFE	Varis	
MFE	5	-1	-1	3	01319	ID	R	Y	0	0355			Primary Key Value Type	Coded values for HL7 tables	
