FN	1	ST		50	R	surname	N	^
FN	2	ST		20		own surname prefix	N	^
FN	3	ST		50		own surname	N	^
FN	4	ST		20		surname prefix from partner/spouse	N	^
FN	5	ST		30		surname from partner/spouse	N	E
