ZCE8	1	ID	0369	0		identifier	N	^
ZCE8	2	ST		0		text	N	^
ZCE8	3	ST		0		name of coding system	N	^
ZCE8	4	ID	0369	0		alternate identifier	N	^
ZCE8	5	ST		0		alternate text	N	^
ZCE8	6	ST		0		name of alternate coding system	N	E
