HL7	Type of referenced data	0191	AP	Other application data/ typically uninterpreted binary data (HL7 V2.3 and later)
HL7	Type of referenced data	0191	AU	Audio data (HL7 V2.3 and later)
HL7	Type of referenced data	0191	FT	Formatted text (HL7 V2.2 only)
HL7	Type of referenced data	0191	IM	Image data (HL7 V2.3 and later)
HL7	Type of referenced data	0191	multipart	MIME multipart package
HL7	Type of referenced data	0191	NS	Non-scanned image (HL7 V2.2 only)
HL7	Type of referenced data	0191	SD	Scanned document (HL7 V2.2 only)
HL7	Type of referenced data	0191	SI	Scanned image (HL7 V2.2 only)
HL7	Type of referenced data	0191	TEXT	Machine readable text document (HL7 V2.3.1 and later)
HL7	Type of referenced data	0191	TX	Machine readable text document (HL7 V2.2 only)
