HL7	Kind of quantity	0254	ABS	Absorbance
HL7	Kind of quantity	0254	ACNC	Concentration/ Arbitrary Substance
HL7	Kind of quantity	0254	ACT	*Activity
HL7	Kind of quantity	0254	APER	Appearance
HL7	Kind of quantity	0254	ARB	*Arbitrary
HL7	Kind of quantity	0254	AREA	Area
HL7	Kind of quantity	0254	ASPECT	Aspect
HL7	Kind of quantity	0254	CACT	*Catalytic Activity
HL7	Kind of quantity	0254	CCNT	*Catalytic Content
HL7	Kind of quantity	0254	CCRTO	Catalytic Concentration Ratio
HL7	Kind of quantity	0254	CFR	*Catalytic Fraction
HL7	Kind of quantity	0254	CLAS	Class
HL7	Kind of quantity	0254	CNC	*Catalytic Concentration
HL7	Kind of quantity	0254	CNST	*Constant
HL7	Kind of quantity	0254	COEF	*Coefficient
HL7	Kind of quantity	0254	COLOR	Color
HL7	Kind of quantity	0254	CONS	Consistency
HL7	Kind of quantity	0254	CRAT	*Catalytic Rate
HL7	Kind of quantity	0254	CRTO	Catalytic Ratio
HL7	Kind of quantity	0254	DEN	Density
HL7	Kind of quantity	0254	DEV	Device
HL7	Kind of quantity	0254	DIFF	*Difference
HL7	Kind of quantity	0254	ELAS	Elasticity
HL7	Kind of quantity	0254	ELPOT	Electrical Potential (Voltage)
HL7	Kind of quantity	0254	ELRAT	Electrical current (amperage)
HL7	Kind of quantity	0254	ELRES	Electrical Resistance
HL7	Kind of quantity	0254	ENGR	Energy
HL7	Kind of quantity	0254	ENT	*Entitic
HL7	Kind of quantity	0254	ENTCAT	*Entitic Catalytic Activity
HL7	Kind of quantity	0254	ENTNUM	*Entitic Number
HL7	Kind of quantity	0254	ENTSUB	*Entitic Substance of Amount
HL7	Kind of quantity	0254	ENTVOL	*Entitic Volume
HL7	Kind of quantity	0254	EQL	Equilibrium
HL7	Kind of quantity	0254	FORCE	Mechanical force
HL7	Kind of quantity	0254	FREQ	Frequency
HL7	Kind of quantity	0254	IMP	Impression/ interpretation of study
HL7	Kind of quantity	0254	KINV	*Kinematic Viscosity
HL7	Kind of quantity	0254	LEN	Length
HL7	Kind of quantity	0254	LINC	*Length Increment
HL7	Kind of quantity	0254	LIQ	*Liquefaction
HL7	Kind of quantity	0254	MASS	*Mass
HL7	Kind of quantity	0254	MCNC	*Mass Concentration
HL7	Kind of quantity	0254	MCNT	Mass Content
HL7	Kind of quantity	0254	MCRTO	*Mass Concentration Ratio
HL7	Kind of quantity	0254	MFR	*Mass Fraction
HL7	Kind of quantity	0254	MGFLUX	Magnetic flux
HL7	Kind of quantity	0254	MINC	*Mass Increment
HL7	Kind of quantity	0254	MORPH	Morphology
HL7	Kind of quantity	0254	MOTIL	Motility
HL7	Kind of quantity	0254	MRAT	*Mass Rate
HL7	Kind of quantity	0254	MRTO	*Mass Ratio
HL7	Kind of quantity	0254	NCNC	*Number Concentration
HL7	Kind of quantity	0254	NCNT	*Number Content
HL7	Kind of quantity	0254	NFR	*Number Fraction
HL7	Kind of quantity	0254	NRTO	*Number Ratio
HL7	Kind of quantity	0254	NUM	*Number
HL7	Kind of quantity	0254	OD	Optical density
HL7	Kind of quantity	0254	OSMOL	*Osmolality
HL7	Kind of quantity	0254	PRES	*Pressure (Partial)
HL7	Kind of quantity	0254	PRID	Presence/Identity/Existence
HL7	Kind of quantity	0254	PWR	Power (wattage)
HL7	Kind of quantity	0254	RANGE	*Ranges
HL7	Kind of quantity	0254	RATIO	*Ratios
HL7	Kind of quantity	0254	RCRLTM	*Reciprocal Relative Time
HL7	Kind of quantity	0254	RDEN	*Relative Density
HL7	Kind of quantity	0254	REL	*Relative
HL7	Kind of quantity	0254	RLMCNC	*Relative Mass Concentration
HL7	Kind of quantity	0254	RLSCNC	*Relative Substance Concentration
HL7	Kind of quantity	0254	RLTM	*Relative Time
HL7	Kind of quantity	0254	SATFR	*Saturation Fraction
HL7	Kind of quantity	0254	SCNC	*Substance Concentration
HL7	Kind of quantity	0254	SCNCIN	*Substance Concentration Increment
HL7	Kind of quantity	0254	SCNT	*Substance Content
HL7	Kind of quantity	0254	SCNTR	*Substance Content Rate
HL7	Kind of quantity	0254	SCRTO	*Substance Concentration Ratio
HL7	Kind of quantity	0254	SFR	*Substance Fraction
HL7	Kind of quantity	0254	SHAPE	Shape
HL7	Kind of quantity	0254	SMELL	Smell
HL7	Kind of quantity	0254	SRAT	*Substance Rate
HL7	Kind of quantity	0254	SRTO	*Substance Ratio
